latitude,longitude
50.45156483183183,30.528341156156156
50.45122522522522,30.528702873873875
50.45102613513514,30.52891421621622
50.45092634234234,30.52902252852853
50.45070188888889,30.52927704204204
50.450732,30.529360864864863
50.450813627627625,30.529605588588588
50.45085794894894,30.529742483483485
50.45108466666667,30.530447666666667
50.451592957957956,30.532027057057057
50.45201858258258,30.53336578078078
50.45226290990991,30.534088558558558
50.45235389789789,30.534352396396397
50.45239574174174,30.53450521021021
50.45243164864865,30.534713216216215
50.452432168168166,30.534924267267268
50.45238252552553,30.53512121021021
50.45226317117117,30.535360243243243
50.45181373573573,30.536184936936937
50.451267303303304,30.53718770570571
50.45099682882883,30.537683846846846
50.45097078678679,30.53773186186186
50.45058210810811,30.538374339339338
50.45023267567568,30.53890589189189
50.45001718618619,30.539196522522523
50.44990854354354,30.539297207207206
50.44975147747748,30.53940951351351
50.449426498498504,30.539607765765766
50.44925377777778,30.53971896096096
50.44915196396396,30.53980288288288
50.449081324324325,30.53987847147147
50.449040720720724,30.53993725225225
50.44894062162162,30.540132567567564
50.44883577177177,30.540367924924926
50.44877971771772,30.540496996996996
50.448763162162166,30.540535900900903
50.4487565975976,30.540552885885887
50.448740321321324,30.540592762762763
50.44862384684685,30.540880144144143
50.44854400600601,30.541089435435435
50.44837273573574,30.541529726726726
50.448129081081085,30.542137513513513
50.448077894894894,30.54223420720721
50.44804941141141,30.54229036036036
50.44778128828829,30.542530657657657
50.44757066666667,30.542711555555552
50.44747214114114,30.542795534534534
50.44738433333333,30.542879765765765
50.447263888888884,30.543035204204205
50.44718612612612,30.543160555555556
50.44698643243243,30.54368410810811
50.446772900900896,30.544272204204205
50.44663177477477,30.544658936936937
50.44639983783784,30.545298594594595
50.446288597597594,30.545613063063065
50.44616811711712,30.5459545015015
50.44602689189189,30.546318963963966
50.445826915915916,30.54670987687688
50.44550393693694,30.547159378378378
50.44526467567567,30.547510945945948
50.445030627627624,30.547846873873876
50.4448663003003,30.548063474474475
50.44466716216216,30.54827327927928
50.444332525525525,30.548610105105105
50.44422347447448,30.548750894894898
50.444126675675676,30.548884477477475
50.44404963363363,30.54901712912913
50.443967456456456,30.54919645945946
50.44387513513514,30.54942827027027
50.44382060960961,30.54962033033033
50.44378187987988,30.549796594594596
50.44368990990991,30.550343594594594
50.44360511111111,30.550808243243242
50.44353887687688,30.551080705705704
50.443459072072066,30.551370576576577
50.44340617417417,30.551579726726725
50.44335462162162,30.551769369369367
50.44327367567568,30.552034216216217
50.44318147147147,30.55232478978979
50.44309868168168,30.552582156156156
50.442982306306305,30.552925585585584
50.44285257957958,30.553306102102102
50.442761,30.553553
50.44268886486486,30.55371763963964
50.44260762162162,30.5538693993994
50.44249043243243,30.554053321321323
50.44235378378378,30.554268054054052
50.44222268468469,30.55447040840841
50.44188152252252,30.554989477477477
50.44140874774775,30.555707270270272
50.441052414414415,30.556247345345344
50.44076188288288,30.556682735735738
50.44023827027027,30.557476765765767
50.43977529129129,30.55818369069069
50.4391807957958,30.558984036036037
50.43834481081081,30.559993027027026
50.437777582582584,30.560637567567568
50.43703034234234,30.561532294294295
50.43668503603603,30.56190409009009
50.43650421021021,30.562047585585585
50.436328060060056,30.562174504504505
50.43618518918919,30.562270540540542
50.43605823423423,30.562294954954954
50.43599713513513,30.56231807807808
50.43595824324324,30.562353729729733
50.43591587087087,30.562423351351352
50.43586177777778,30.56253932132132
50.435831666666665,30.562645117117118
50.435828,30.562698024024023
50.4358353993994,30.562752582582583
50.43584953153153,30.56281472972973
50.435868684684685,30.562878306306306
50.4358930990991,30.562932018018017
50.43591437837838,30.562960648648648
50.4359445015015,30.562996087087086
50.43599185585585,30.563044210210208
50.43611888288289,30.563070009009007
50.43641844444445,30.563012735735736
50.436719555555555,30.562965534534534
50.43704533333334,30.562923
50.43732562462463,30.562885819819822
50.43753703303304,30.562853405405406
50.43767991891892,30.562825405405405
50.437762114114115,30.562805873873874
50.4378421021021,30.562773099099097
50.437946585585586,30.562708693693693
50.43819013813814,30.562510933933932
50.438599675675675,30.562155954954957
50.43903913513514,30.561765324324323
50.43935626426426,30.561475294294297
50.4396182042042,30.56123959159159
50.439944459459454,30.560944567567567
50.44034512312312,30.560584144144144
50.44074248048048,30.56023357957958
50.44101999099099,30.559956882882883
50.441121453453455,30.559878240240238
50.44119012612612,30.559873534534535
50.44124997297297,30.559901711711714
50.441293003003004,30.55994406906907
50.44131823123123,30.55998231831832
50.44322551351351,30.566779162162163
50.44388821021021,30.569178105105106
50.443937147147146,30.569378054054052
50.443990279279284,30.569558315315316
50.44413488588589,30.570045816816815
50.44426265465466,30.570372156156157
50.44434053153153,30.57054881981982
50.44439484684685,30.570676111111112
50.44443749249249,30.57080671171171
50.44460067567567,30.57142008108108
50.44592230930931,30.576208561561565
50.44712771471471,30.580578903903906
50.44822235135135,30.58453348648649
50.44939904504504,30.588779561561562
50.45065213813814,30.59329568768769
50.451400846846845,30.595938954954956
50.45144644444444,30.59609877777778
50.451455915915915,30.596132297297295
50.45149608108108,30.596279162162162
50.45162726126126,30.5967593003003
50.45191164864865,30.59779961261261
50.45205081081081,30.598307432432435
50.45237958258258,30.599485162162164
50.45255872372372,30.60012687987988
50.45260575675675,30.600292342342343
50.452667822822825,30.60047753753754
50.45275408708709,30.600569498498498
50.45283743243243,30.60060527027027
50.452896525525524,30.600612825825827
50.452943369369365,30.600598135135137
50.45298804504504,30.6005649009009
50.45302629429429,30.600516885885884
50.453062945945945,30.600432924924924
50.453080576576575,30.60037708108108
50.45309154354354,30.600327708708708
50.453105246246245,30.600244873873873
50.45312375675676,30.600090945945947
50.45310503903904,30.599969687687686
50.45302701501502,30.599603705705704
50.45281064864865,30.59875573873874
50.45257403603604,30.597865846846847
50.452408996997,30.59727290690691
50.4520850990991,30.59617507207207
50.45198342342342,30.595853513513514
50.45192920720721,30.59569087987988
50.451880135135134,30.59556962162162
50.45181697297297,30.59543683183183
50.45173647747748,30.595267201201203
50.45166567567568,30.595158963963964
50.451431396396394,30.594809945945947
50.451220879879884,30.594482396396398
50.451092441441446,30.59426088288288
50.451015267267266,30.59410203003003
50.45093144444445,30.593885555555556
50.45083005405405,30.593579135135133
50.45069076276276,30.593097855855856
50.45051176576577,30.592450453453452
50.4502462972973,30.591487234234236
50.44971162162162,30.589557681681683
50.44950417717718,30.588803537537537
50.44935145045045,30.58825045045045
50.44913402102102,30.58747198798799
50.448637102102104,30.585700873873876
50.44760572972973,30.582025
50.44720614714715,30.58057966666667
50.447143057057055,30.58029830930931
50.4471599009009,30.580299468468468
50.44719286486487,30.58030112912913
50.447275600600605,30.580317933933937
50.44748393693694,30.58043593693694
50.4475648978979,30.58048012012012
50.44764774174174,30.58052909009009
50.447760783783785,30.580497054054053
50.44787184384384,30.58040327927928
50.447866147147145,30.58052290990991
50.44807926126126,30.580505387387387
50.44820718618619,30.580529723723725
50.448314960960964,30.580616687687687
50.448430621621625,30.58078237837838
50.448538084084085,30.58103557657658
50.44860725825826,30.581316342342344
50.448619,30.581364
50.448619,30.581437912912914
50.44860413813814,30.581572930930932
50.44857573873873,30.581683630630632
50.448615615615616,30.58152819219219
50.448619,30.581402543543543
50.44857152252252,30.5811712972973
50.44848372972973,30.580903936936938
50.448372003003,30.580680024024023
50.448254,30.580549
50.44815715615616,30.580509123123125
50.447966168168165,30.580516318318317
50.44786909009009,30.580461108108107
50.44782884084084,30.580425456456457
50.447692195195195,30.580556234234233
50.44760023423423,30.58050008108108
50.44753126426426,30.580462042042043
50.44737630930931,30.580374975975978
50.44722472972973,30.580302702702703
50.44716737537537,30.580299861861864
50.44715191291291,30.580299048048047
50.44713338738739,30.58029746846847
50.44657218318318,30.578303246246247
50.44616034534535,30.576825528528527
50.44581153153153,30.575551369369368
50.444525939939936,30.570853717717718
50.444446186186184,30.570533075075076
50.444415729729734,30.570362270270273
50.444399675675676,30.570243954954957
50.44439442042042,30.570092603603605
50.44440915315315,30.569858216216215
50.444437636636636,30.569643369369366
50.44450774774774,30.56937612912913
50.4445642972973,30.56920818018018
50.444599633633636,30.569095996997
50.444615204204204,30.568972690690693
50.44461113513514,30.568807486486488
50.44457795495496,30.568704438438438
50.44454257357357,30.568628150150147
50.444487288288286,30.568556459459458
50.44440706906907,30.56849058858859
50.44430485885886,30.56845986186186
50.4440891981982,30.568612045045047
50.44382733033033,30.568793693693696
50.44362127027027,30.568930435435437
50.443488081081085,30.569014621621623
50.44340988888889,30.569073333333336
50.44337245345345,30.569163666666665
50.44334757657658,30.56924218018018
50.443332264264264,30.569317282282285
50.44332526726726,30.569392072072073
50.44332562162162,30.569467396396398
50.44333294594595,30.569541453453454
50.44334996396396,30.569609855855855
50.443396891891894,30.569699972972973
50.443449561561565,30.56977635135135
50.44350194594595,30.569828714714713
50.4435612972973,30.569865576576575
50.44362965765766,30.569885921921923
50.44377606606607,30.569944255255255
50.443906117117116,30.57001036936937
50.44403097897898,30.57010543243243
50.4441711021021,30.57025106906907
50.4442825945946,30.57043010810811
50.44435002102102,30.57056887987988
50.44440169369369,30.57069388888889
50.44444265765766,30.570829054054055
50.44479575075075,30.57212686786787
50.44611492192192,30.57690648948949
50.44730309009009,30.58121481981982
50.448376225225225,30.585088081081082
50.44960084684684,30.589508690690693
50.45076264864865,30.59368583783784
50.451435345345345,30.596060624624627
50.451448366366364,30.596105384384384
50.451457117117116,30.59613662162162
50.45150677177177,30.59631832132132
50.451670144144146,30.596916177177178
50.45193218918919,30.597874567567565
50.45207135135136,30.59838238738739
50.452434597597595,30.599681918918918
50.45256472972973,30.60014862162162
50.452614405405406,30.60032165165165
50.45270788888889,30.600651555555554
50.45289486486487,30.601332783783782
50.45309506306306,30.602050567567566
50.4532634054054,30.602638936936938
50.45343409009009,30.60323574774775
50.45384715615615,30.604654354354356
50.45457794294294,30.607142615615615
50.45460072972973,30.607224810810813
50.45469972072072,30.607274033033033
50.454813156156156,30.60732233933934
50.45501926126126,30.60740981981982
50.45531754954955,30.607535855855858
50.45553972072072,30.607628630630632
50.455732225225226,30.607706972972974
50.455873189189184,30.607766015015013
50.45597537237237,30.607838666666666
50.45605562162162,30.607927783783783
50.45613022222222,30.608014162162164
50.456190444444445,30.608102054054054
50.4562356036036,30.608195423423425
50.45627692492492,30.60834166966967
50.45630574774775,30.608496972972972
50.456314,30.608607225225224
50.456314,30.608679654654654
50.45631475375375,30.60876565165165
50.45630478378378,30.608868621621625
50.45627716816817,30.609004420420423
50.456229969969975,30.609155765765767
50.45616702702703,30.609263405405407
50.456079135135134,30.60939036036036
50.45600652252252,30.609479753753753
50.455809783783785,30.60962716216216
50.455435756756756,30.609877633633634
50.45488638738739,30.610244750750752
50.45412954054054,30.61077372972973
50.454019120120115,30.61085035135135
50.45397343843844,30.61088157357357
50.45391333333333,30.610922
50.45385175375375,30.610962507507505
50.45375084084084,30.611031681681684
50.45353526126126,30.611176783783783
50.45344751351352,30.61123565765766
50.45326321021021,30.611359465465465
50.452913648648654,30.611594405405405
50.452523774774775,30.61185648048048
50.452111171171175,30.6121405015015
50.4516203063063,30.6124699009009
50.45126408708708,30.612707765765766
50.45107105105105,30.61283710810811
50.45094487387387,30.61292245045045
50.45060714114114,30.613147876876877
50.4505382972973,30.613198162162163
50.450328162162165,30.613340972972974
50.450129879879874,30.613474552552553
50.45006306006006,30.61352007207207
50.45000527927928,30.613559135135134
50.44983131231231,30.613679369369372
50.44950718918919,30.61390080780781
50.44909808108108,30.614180513513514
50.44872782582583,30.61443438138138
50.448527969969966,30.614572282282282
50.44827243243243,30.614752135135138
50.448033861861866,30.614919771771774
50.44785826126126,30.615043114114115
50.447755846846846,30.615114945945948
50.44768216516516,30.615165303303304
50.447446159159156,30.615323183183182
50.44735072972973,30.615381612612612
50.44719584084084,30.61547281081081
50.44705445945946,30.615555648648648
50.44697791891892,30.615628675675676
50.446938705705705,30.615774090090092
50.44685895195195,30.616069504504505
50.44680000900901,30.616279153153155
50.446739111111114,30.616505666666665
50.44664728828829,30.616854708708708
50.44651484684685,30.617349108108108
50.44650182582583,30.617395495495494
50.446395045045044,30.61779173273273
50.446260648648654,30.61829124324324
50.446113480480484,30.6188276006006
50.44596594594594,30.619358651651652
50.44585608108108,30.619794855855854
50.44572622822823,30.620279492492493
50.445554423423424,30.620917855855858
50.445446900900905,30.62131682882883
50.44542453453454,30.62139939039039
50.44540354354355,30.621477705705708
50.445388081081084,30.621535486486486
50.44532048648649,30.621788111111112
50.4451053993994,30.62258633933934
50.44484856756757,30.62353736936937
50.44471951051051,30.624014144144144
50.44470648948949,30.624067855855856
50.44454283783784,30.6246758018018
50.44441425225225,30.6251474024024
50.4443354024024,30.625429894894893
50.444278459459454,30.625629027027028
50.44419545045045,30.625925255255257
50.44414956156157,30.62608563963964
50.444106612612615,30.62623827027027
50.443995003003,30.626676405405405
50.44383863363364,30.627300846846847
50.4437300990991,30.627730234234235
50.44353315615616,30.6285293993994
50.44347814714715,30.628750066066065
50.44336145945946,30.62872091891892
50.44322347447448,30.62863148348348
50.44305193993994,30.62852978078078
50.44225277477478,30.62807892792793
50.44201584984985,30.627942573573574
50.441884111111115,30.627862333333333
50.44180874774775,30.62784863963964
50.4417766036036,30.627895594594595
50.44175707207207,30.627924891891894
50.44167916216217,30.628037702702702
50.44164038738739,30.628127711711713
50.44161966966967,30.62820195195195
50.441545684684684,30.628540864864863
50.441340690690694,30.62949257357357
50.441127471471475,30.630522048048046
50.44097460360361,30.631260864864863
50.44086263663664,30.631809279279278
50.440791540540545,30.63208260960961
50.440655054054055,30.632011324324324
50.44001702402402,30.63167603303303
50.439923606606605,30.63189298198198
50.43990642342342,30.631983144144144
50.43990834234234,30.63200515015015
50.43991587987988,30.632024471471475
50.43993195495496,30.63203855855856
50.43997508708709,30.632063786786787
50.44021772372373,30.632204585585587
50.440359783783784,30.632290486486486
50.440381465465464,30.632313564564566
50.44039721921922,30.63234352852853
50.440408612612615,30.632385846846844
50.440444306306304,30.632644723723725
50.44053780780781,30.632784054054056
50.44062372072072,30.632824846846848
50.440603435435435,30.63307972972973
50.44035033933934,30.634339513513513
50.44033237837838,30.634432243243243
50.44017223423424,30.63522845045045
50.44007751951952,30.635759291291293
50.440101207207206,30.63576692792793
50.44012795195195,30.635777663663664
50.44016864264265,30.6357914984985
50.44018533333333,30.635748
50.44030723723724,30.635135450450452
50.440534354354355,30.63399416816817
50.44077662162162,30.632778324324324
50.44078882882883,30.632720543543545
50.44080765765766,30.63263406906907
50.44082444144144,30.63255389189189
50.440977255255255,30.63184123123123
50.44131752552553,30.630246621621623
50.44171954954955,30.628320324324324
50.441756192192194,30.628154135135137
50.441773279279275,30.628073222222223
50.44178808108108,30.628001324324323
50.44180221621622,30.627933657657657
50.44180996096096,30.627897375375376
50.441822981981986,30.627834711711714
50.441880702702704,30.62748872072072
50.441964174174174,30.627274816816815
50.442160423423424,30.627068954954954
50.44249341141141,30.626726495495493
50.44269767867868,30.626553153153154
50.44289891891892,30.626383594594593
50.442989240240244,30.626285642642642
50.44302775975976,30.626210024024022
50.44305597297297,30.626127963963963
50.443068012012006,30.626053894894895
50.443068825825826,30.625979024024023
50.443056846846844,30.6258888018018
50.443030048048044,30.625777168168167
50.4429921021021,30.62566573873874
50.44294110810811,30.625576891891892
50.442811711711705,30.625435288288287
50.4427297987988,30.625366681681683
50.44264395495496,30.62527545945946
50.44255502102102,30.62516761261261
50.44247518918919,30.625067435435433
50.4424165945946,30.624988495495494
50.442284111111114,30.624770333333334
50.442160036036036,30.62457175075075
50.44206837837838,30.624412945945945
50.44200753153153,30.62427932132132
50.441953159159155,30.624129642642643
50.44188317117117,30.62392374774775
50.44175306306306,30.62345292792793
50.441630843843846,30.623014165165166
50.44144610810811,30.622395189189188
50.44110415015015,30.621278462462463
50.44065899399399,30.6198315015015
50.440198513513515,30.618323972972973
50.439695501501504,30.616694777777777
50.439146846846846,30.614927435435437
50.438662324324326,30.613372117117116
50.43854025225225,30.613001831831834
50.43824324324324,30.6119973003003
50.43795764864865,30.61105742342342
50.437815471471474,30.61059598798799
50.43780135735736,30.610529048048047
50.437793216216214,30.61042362162162
50.43779647147147,30.610357702702704
50.437808588588595,30.61029791891892
50.437840261261265,30.61024081081081
50.437894528528524,30.610195174174176
50.43797336036036,30.61016976876877
50.438088108108104,30.610161630630632
50.438268921921924,30.61032015915916
50.438411813813815,30.610472927927926
50.43851054054054,30.610592756756756
50.43857091891892,30.610675492492494
50.438600366366366,30.610728864864868
50.43865000900901,30.610846054054054
50.43870408708709,30.61100126126126
50.43873168468468,30.61110955855856
50.43873996396397,30.611169288288288
50.43875692792793,30.611226555555557
50.43878866666667,30.611286777777778
50.43883024324324,30.611330135135134
50.43887699099099,30.61135584684685
50.43892581981982,30.611362366366368
50.43897407207207,30.61134909009009
50.439019645645644,30.611315723723724
50.439055957957954,30.61126229129129
50.439082396396394,30.61119488288288
50.43914672072072,30.611101285285283
50.439254144144144,30.610995531531533
50.43936189189189,30.610917594594596
50.43947908108108,30.610845165165166
50.43963424024024,30.610815942942942
50.43975881081081,30.61079581981982
50.43985741441442,30.61076703903904
50.439966240240246,30.61072092792793
50.44010377477478,30.61065256756757
50.4402195975976,30.61059433933934
50.44036443243243,30.610521783783785
50.44051186486487,30.610426459459458
50.44063911411411,30.610316006006006
50.440757930930936,30.61022241741742
50.44094413513513,30.61012724324324
50.441742372372374,30.609737822822822
50.442289120120115,30.609471990990993
50.44246077477477,30.609390306306306
50.442777234234235,30.609241843843844
50.443221576576576,30.609035948948947
50.44378956756757,30.608773297297297
50.444143477477475,30.608584213213213
50.44434425225225,30.60845065165165
50.44454636936937,30.608320711711713
50.44470180780781,30.608221426426425
50.44493544444445,30.608083414414416
50.44553548648649,30.6077222972973
50.4459998978979,30.607434762762765
50.44610783183183,30.607349843843846
50.446212,30.607253
50.44633488588588,30.607113837837836
50.44646906906907,30.606937018018016
50.44662602702702,30.60670973873874
50.446782522522525,30.60646973873874
50.44690567567567,30.606257708708707
50.44706681081081,30.60586545045045
50.44719102102102,30.605550525525526
50.44727890390391,30.605323135135134
50.4473462972973,30.605144567567567
50.44740576876877,30.604978102102102
50.447445645645644,30.604837312312313
50.44748092792793,30.604715666666667
50.44761039339339,30.60419878978979
50.44772021021021,30.60375143843844
50.44776553153153,30.603562045045045
50.447803051051054,30.603408984984984
50.44784374174174,30.603253546546547
50.447896756756755,30.60305075675676
50.447932561561565,30.602907591591592
50.447997939939945,30.602649804804805
50.448135801801804,30.602121243243243
50.44815207807808,30.60206020720721
50.448174813813814,30.601958978978978
50.44831428828829,30.601452657657656
50.448476276276274,30.60089637237237
50.44858007507507,30.60058032132132
50.44866227027027,30.600346756756757
50.44873895795796,30.60017298798799
50.44878122222222,30.60007875075075
50.44886562162162,30.599937009009007
50.44899914714714,30.59974146246246
50.44912535735735,30.599595324324323
50.449267774774775,30.59948545945946
50.449345903903904,30.599433186186186
50.44954508708709,30.59931015015015
50.44978440540541,30.599181135135137
50.44992655555556,30.599142333333333
50.450025840840844,30.599115477477476
50.45023445945946,30.599026567567567
50.45035915015015,30.59897058258258
50.45046345045045,30.598920324324325
50.45057935135135,30.598863414414414
50.45063062162162,30.598838186186185
50.450802255255255,30.598783069069068
50.451110918918914,30.598666810810812
50.4513293003003,30.598577873873875
50.451431906906905,30.598525555555554
50.45154398198198,30.598458774774773
50.45178893993994,30.598313915915917
50.452064288288284,30.598148336336337
50.45218815315315,30.598082990990992
50.45222155255255,30.59808040840841
50.45226294594595,30.59807766066066
50.45229956756757,30.59808172972973
50.45234606606606,30.598098714714716
50.45238753153153,30.5981343993994
50.45241962162162,30.598181018018018
50.45244303003003,30.598231876876877
50.45246318018018,30.598284306306304
50.45247294594595,30.59835510810811
50.45247435735736,30.598453543543545
50.45247171771772,30.598561621621624
50.45246764864865,30.59869391891892
50.45246315915916,30.598878477477477
50.452455021021024,30.599125063063063
50.452447594594595,30.599326099099102
50.45245393393393,30.599514294294295
50.4524731981982,30.599693600600602
50.45250112612612,30.599864855855856
50.45253367867868,30.60003412912913
50.452574039039035,30.60018232132132
50.45262781081081,30.60036708108108
50.45270029129129,30.600512150150152
50.452785666666664,30.600587
50.452867090090095,30.600614855855856
50.45291429129129,30.6006116006006
50.45296082882883,30.60058710810811
50.45300244144144,30.60054682882883
50.453040108108105,30.600485705705704
50.45307347147147,30.600406009009006
50.45308486486486,30.60035962162162
50.45309552552553,30.600308105105103
50.45311321021021,30.600186063063063
50.453116711711715,30.600045306306306
50.45308284084084,30.599861519519518
50.45299332132132,30.5994481021021
50.452698540540545,30.598331504504504
50.45252257657658,30.59767654954955
50.452287087087086,30.5968596996997
50.45203518918919,30.596013378378377
50.45195509009009,30.5957664984985
50.45191358558559,30.59564524024024
50.45185838738739,30.59552398198198
50.45178664864865,30.595372813813814
50.45170982882883,30.595226462462463
50.45160648648649,30.595070297297298
50.45132572072072,30.59465281081081
50.4511632942943,30.594386828828828
50.45106364864865,30.594203297297298
50.45098371771772,30.59402055255255
50.45089501501502,30.59377909309309
50.45079023423423,30.593455648648646
50.45063072672672,30.59288190990991
50.450433657657655,30.592166201201202
50.45004505405405,30.590760981981983
50.44962242642642,30.589233903903903
50.44943772672673,30.58856206006006
50.44929937837838,30.58806237837838
50.449021300300295,30.587070114114116
50.44824074174174,30.584288495495496
50.44745533333334,30.581481
50.447131384384384,30.580297294294297
50.4471501021021,30.580298921921923
50.44716572072072,30.580299774774776
50.447217675675674,30.580302354354355
50.447354015015016,30.58036234834835
50.4475242972973,30.580458297297298
50.44759039339339,30.58049407207207
50.44768235435435,30.580550225225224
50.44781377477477,30.580441306306305
50.4478696996997,30.580448306306305
50.44794274174174,30.58051858258258
50.44814679279279,30.580504855855857
50.44824363663663,30.580544732732733
50.448359375375375,30.580666003003003
50.448471972972975,30.58087702702703
50.448564120120125,30.58114125225225
50.448619,30.581364
50.448619,30.581364
50.448619,30.581484165165165
50.448589129129125,30.581631435435437
50.448590747747744,30.581625126126127
50.448619,30.581479177177176
50.44861466066066,30.581346387387388
50.44854548648649,30.581065621621622
50.44844237837838,30.58080928828829
50.44832758858859,30.58063070870871
50.44821754954955,30.580533990990993
50.44810268768769,30.580503123123123
50.44788377177177,30.58052428228228
50.447871234234235,30.580416081081083
50.44777584984985,30.580481204204204
50.44765758258258,30.580535099099098
50.44757186486486,30.580483864864863
50.44750623123123,30.580448564564566
50.447297894894895,30.580330561561563
50.44719991891892,30.58030147747748
50.44716155555555,30.580299555555555
50.44714506006006,30.580298483483485
50.447058882882885,30.580049072072075
50.44627843543543,30.577249552552555
50.44615360660661,30.576801024024025
50.445315621621624,30.573739567567568
50.44449592192192,30.570733033033036
50.444378906906906,30.570292420420422
50.44408430630631,30.569280036036034
50.4439918918919,30.56895723723724
50.442521282282286,30.563635504504504
50.44146774774775,30.55981736936937
50.44144173873874,30.559695723723724
50.44143712012012,30.55959474174174
50.44144118918919,30.559518243243243
50.44146936936937,30.55944760960961
50.441511462462465,30.55937983183183
50.4416454954955,30.559230153153152
50.44194556156156,30.558920228228228
50.44225643843844,30.55859877177177
50.442380648648644,30.55847335135135
50.442444933933935,30.55839890990991
50.442485282282284,30.558325333333332
50.4425145945946,30.55824002702703
50.44252761561562,30.55817492192192
50.44253352852853,30.55809875975976
50.442533792792794,30.558018036036035
50.442515051051046,30.557935006006005
50.44247913213213,30.557860663663664
50.442439486486485,30.55781101801802
50.44237600900901,30.55777521021021
50.44232194894895,30.55775890990991
50.44226791891892,30.557768108108107
50.442127594594595,30.55789531231231
50.44180463063063,30.558238021021022
50.441252864864865,30.558815828828827
50.4410601021021,30.559001996996997
50.44062944444445,30.559385666666667
50.44028473873874,30.559682333333335
50.44019987987988,30.5597300990991
50.44012826426427,30.559734981981983
50.440067189189186,30.55974472972973
50.44000552852853,30.559765114114114
50.4399485015015,30.559791345345346
50.43981740540541,30.559893486486487
50.43938696396396,30.56026458258258
50.43753879279279,30.56182384984985
50.43687475675676,30.562392522522522
50.43660455855856,30.562640456456457
50.43646694294294,30.56277006006006
50.43636370270271,30.562849837837838
50.436289645645644,30.562897039039036
50.43622092792793,30.562938900900903
50.436169864864866,30.56295964864865
50.43612826126126,30.56296834234234
50.43608960660661,30.562970366366365
50.43605238738739,30.562963585585585
50.43602471771772,30.562944867867866
50.43599511111111,30.56291581981982
50.43597051351352,30.562879486486487
50.43595372072072,30.562836876876876
50.43594439039039,30.562785117117116
50.43593869369369,30.562702108108105
50.43594157357357,30.562631963963963
50.43595727027027,30.562527663663666
